REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,,,,,,,,,,,,,,,
IGOJO13765,30-01-23 16.09.20,02-02-23 16.09.20,RIDU4533982,40,L,02-02-23 05.29.52,,,,,,,,,,,,,,,
IGOJO13765,30-01-23 16.09.20,02-02-23 16.09.20,SZPD5587064,40,L,03-02-23 04.02.17,,,,,,,,,,,,,,,
IGOJO13765,30-01-23 16.09.20,02-02-23 16.09.20,ZVZH1712077,40,L,02-02-23 05.08.06,,,,,,,,,,,,,,,
IGOJO13876,02-02-23 16.07.08,05-02-23 16.07.08,APHU3953074,40,L,02-02-23 21.38.40,,,,,,,,,,,,,,,
IGOJO13877,02-02-23 16.07.21,05-02-23 16.07.21,ZDVY6670795,40,L,03-02-23 07.32.29,,,,,,,,,,,,,,,
IGOJO03297,02-02-23 19.28.34,05-02-23 19.28.34,HDKT6872352,20,L,07-02-23 15.15.56,,,,,,,,,,,,,,,
EFS33689,02-02-23 19.38.24,05-02-23 19.38.24,USVJ5175378,40,E,02-02-23 22.34.26,,,,,,,,,,,,,,,
IGOJO13980,06-02-23 15.24.17,09-02-23 15.24.17,BPWC1951488,40,L,07-02-23 05.10.04,,,,,,,,,,,,,,,
IGOJO13980,06-02-23 15.24.17,09-02-23 15.24.17,YUUS9212423,40,L,07-02-23 07.52.23,,,,,,,,,,,,,,,
IGOJO13980,06-02-23 15.24.17,09-02-23 15.24.17,AJXW0394500,40,L,07-02-23 03.16.00,,,,,,,,,,,,,,,
IGOJO13980,06-02-23 15.24.17,09-02-23 15.24.17,GERF4872301,40,L,07-02-23 03.38.39,,,,,,,,,,,,,,,
EXP34337-123932,06-02-23 17.00.36,06-02-23 17.00.36,PGOT7516801,40,L,08-02-23 11.00.48,,,,,,,,,,,,,,,
ALO17767-124038-415167,30-01-23 20.39.15,02-02-23 20.39.15,BZHJ7714044,20,L,09-02-23 16.03.01,,,,,,,,,,,,,,,
IGOJO13991,06-02-23 17.54.14,09-02-23 17.54.14,RWGG6859525,40,L,07-02-23 05.04.11,,,,,,,,,,,,,,,
EXP34316-123888,06-02-23 18.00.25,06-02-23 18.00.25,EHNB4982786,20,L,08-02-23 09.57.04,,,,,,,,,,,,,,,
IGOJO13993,06-02-23 18.40.53,09-02-23 18.40.53,ZCPA7340320,20,L,07-02-23 17.10.17,,,,,,,,,,,,,,,
IGOJO13993,06-02-23 18.40.53,09-02-23 18.40.53,UAJL1462838,20,L,07-02-23 13.09.20,,,,,,,,,,,,,,,
IGOJO13993,06-02-23 18.40.53,09-02-23 18.40.53,UEMS4658304,20,L,07-02-23 17.12.58,,,,,,,,,,,,,,,
IGOJO13993,06-02-23 18.40.53,09-02-23 18.40.53,BAZX5452525,20,L,07-02-23 11.26.54,,,,,,,,,,,,,,,
IGOJO13993,06-02-23 18.40.53,09-02-23 18.40.53,IAUQ5323691,20,L,07-02-23 17.10.44,,,,,,,,,,,,,,,
EFS33879,06-02-23 19.31.00,09-02-23 19.31.00,YUVR1327586,20,E,07-02-23 01.57.13,,,,,,,,,,,,,,,
EFS33882,06-02-23 19.36.30,09-02-23 19.36.30,PJCH7987143,20,E,07-02-23 00.58.52,,,,,,,,,,,,,,,
EFS16637-227618-404738,25-01-23 02.47.34,28-01-23 02.47.34,DOYQ8716751,40,E,10-02-23 01.19.54,,,,,,,,,,,,,,,
REPO05962,31-01-23 12.29.48,31-01-23 12.29.48,EQHC1737017,40,E,10-03-23 16.52.21,,,,,,,,,,,,,,,
REPO05962,31-01-23 12.29.48,31-01-23 12.29.48,CBXD5067249,40,E,25-02-23 22.27.38,,,,,,,,,,,,,,,
EFS16640-227622-409888,25-01-23 03.04.22,28-01-23 03.04.22,HDTD8898549,40,L,06-02-23 22.54.18,,,,,,,,,,,,,,,
EFS16673-227906-412567,27-01-23 01.33.16,30-01-23 01.33.16,REMR7830787,40,L,01-02-23 22.50.28,,,,,,,,,,,,,,,
EFS16638-227619-406887,25-01-23 02.54.20,28-01-23 02.54.20,AVIH9230958,40,L,06-02-23 22.55.26,,,,,,,,,,,,,,,
IGOJO13806,31-01-23 16.12.31,03-02-23 16.12.31,CUGX9792516,20,L,03-02-23 00.51.19,,,,,,,,,,,,,,,
IGOJO13806,31-01-23 16.12.31,03-02-23 16.12.31,MKQD9700399,20,L,03-02-23 02.46.06,,,,,,,,,,,,,,,
IGOJO13806,31-01-23 16.12.31,03-02-23 16.12.31,RYOG5784501,20,L,04-02-23 00.39.20,,,,,,,,,,,,,,,
IGOJO13806,31-01-23 16.12.31,03-02-23 16.12.31,ETKE8963672,20,L,02-02-23 01.06.21,,,,,,,,,,,,,,,
IGOJO13809,31-01-23 16.41.23,03-02-23 16.41.23,AUGC9628590,40,L,02-02-23 03.57.57,,,,,,,,,,,,,,,
IGOJO13809,31-01-23 16.41.23,03-02-23 16.41.23,COTG1999685,40,L,02-02-23 04.02.07,,,,,,,,,,,,,,,
IGOJO13809,31-01-23 16.41.23,03-02-23 16.41.23,LLCP4833335,40,L,02-02-23 07.06.22,,,,,,,,,,,,,,,
IGOJO13810,31-01-23 16.43.53,03-02-23 16.43.53,FWLH1250857,40,L,02-02-23 03.58.21,,,,,,,,,,,,,,,
MTZEFS16855,05-02-23 01.55.06,08-02-23 01.55.06,GYZY0954050,40,E,05-02-23 00.26.25,,,,,,,,,,,,,,,
MTZEFS16866,05-02-23 10.24.43,08-02-23 10.24.43,BJFF9948135,40,E,05-02-23 08.59.01,,,,,,,,,,,,,,,
MTZEFS16866,05-02-23 10.24.43,08-02-23 10.24.43,CYYM6661554,40,E,05-02-23 08.58.47,,,,,,,,,,,,,,,
MTZEFS16866,05-02-23 10.24.43,08-02-23 10.24.43,YBUB2349272,40,E,05-02-23 08.59.22,,,,,,,,,,,,,,,
MTZEFS16869,05-02-23 12.13.54,08-02-23 12.13.54,SVET5966339,20,E,05-02-23 10.47.04,,,,,,,,,,,,,,,
EFS33818,05-02-23 12.15.04,08-02-23 12.15.04,YJZC5209710,20,E,06-02-23 09.18.14,,,,,,,,,,,,,,,
EFS33818,05-02-23 12.15.04,08-02-23 12.15.04,PXBE9011325,20,E,05-02-23 14.57.40,,,,,,,,,,,,,,,
EFS33818,05-02-23 12.15.04,08-02-23 12.15.04,DWVL1041976,20,E,05-02-23 14.57.50,,,,,,,,,,,,,,,
EFS33820,05-02-23 13.04.33,08-02-23 13.04.33,JRRT6237995,40,E,05-02-23 16.50.10,,,,,,,,,,,,,,,
EFS33823,05-02-23 14.40.42,08-02-23 14.40.42,ETCH8051056,20,E,05-02-23 16.28.20,,,,,,,,,,,,,,,
EFS33823,05-02-23 14.40.42,08-02-23 14.40.42,CDOZ3595230,20,E,05-02-23 16.53.29,,,,,,,,,,,,,,,
EFS33827,05-02-23 14.52.35,08-02-23 14.52.35,JEIT9468223,40,E,06-02-23 12.26.38,,,,,,,,,,,,,,,
EFS33827,05-02-23 14.52.35,08-02-23 14.52.35,MEEJ2262024,40,E,05-02-23 21.01.19,,,,,,,,,,,,,,,
EFS33827,05-02-23 14.52.35,08-02-23 14.52.35,TYPF0142465,40,E,06-02-23 12.29.01,,,,,,,,,,,,,,,
EFS33830,05-02-23 15.11.38,08-02-23 15.11.38,HEVP2405570,40,E,05-02-23 16.49.59,,,,,,,,,,,,,,,
EFS33830,05-02-23 15.11.38,08-02-23 15.11.38,XNNX4773575,40,E,05-02-23 16.49.49,,,,,,,,,,,,,,,
EFS33830,05-02-23 15.11.38,08-02-23 15.11.38,LSAP8951203,40,E,05-02-23 15.07.41,,,,,,,,,,,,,,,
IGOJO13782,30-01-23 20.55.53,02-02-23 20.55.53,NRFQ3018006,20,L,02-02-23 01.18.14,,,,,,,,,,,,,,,
IGOJO13790,30-01-23 22.06.23,02-02-23 22.06.23,QYEL6851935,40,,02-02-23 15.12.29,,,,,,,,,,,,,,,
IGOJO13790,30-01-23 22.06.23,02-02-23 22.06.23,WTVE2432958,40,,02-02-23 15.12.08,,,,,,,,,,,,,,,
IGOJO13795,31-01-23 12.53.56,03-02-23 12.53.56,JWUA0529041,20,L,04-02-23 15.37.09,,,,,,,,,,,,,,,
IGOJO13795,31-01-23 12.53.56,03-02-23 12.53.56,TPJP5506981,20,L,03-02-23 02.40.41,,,,,,,,,,,,,,,
IGOJO13795,31-01-23 12.53.56,03-02-23 12.53.56,MZQD7043171,20,L,05-02-23 21.43.34,,,,,,,,,,,,,,,
IGOJO13795,31-01-23 12.53.56,03-02-23 12.53.56,BTQC3472286,20,L,02-02-23 14.34.59,,,,,,,,,,,,,,,
IGOJO13807,31-01-23 16.16.58,03-02-23 16.16.58,WBMU2644835,40,L,03-02-23 03.40.40,,,,,,,,,,,,,,,
IGOJO13815,31-01-23 17.28.51,03-02-23 17.28.51,ASHU1350088,40,L,10-02-23 00.15.01,,,,,,,,,,,,,,,
IGOJO03275,31-01-23 17.42.11,03-02-23 17.42.11,ROGC4413603,40,L,02-02-23 15.04.37,,,,,,,,,,,,,,,
IGOJO03275,31-01-23 17.42.11,03-02-23 17.42.11,HJWZ1734246,40,L,02-02-23 12.51.28,,,,,,,,,,,,,,,
IGOJO03275,31-01-23 17.42.11,03-02-23 17.42.11,LTET5183459,40,L,02-02-23 09.25.02,,,,,,,,,,,,,,,
IGOJO03275,31-01-23 17.42.11,03-02-23 17.42.11,JDZJ1051290,40,L,02-02-23 13.01.37,,,,,,,,,,,,,,,
IGOJO03275,31-01-23 17.42.11,03-02-23 17.42.11,HIKJ5176569,40,L,02-02-23 12.54.18,,,,,,,,,,,,,,,
EFS16634-227601-407961,25-01-23 01.25.07,28-01-23 01.25.07,QERC8212174,40,L,01-02-23 22.49.13,,,,,,,,,,,,,,,
IGOJO03276,31-01-23 17.46.48,03-02-23 17.46.48,OUCI5517276,40,L,03-02-23 15.18.02,,,,,,,,,,,,,,,
IGOJO03276,31-01-23 17.46.48,03-02-23 17.46.48,IYKZ5014611,40,L,03-02-23 12.54.38,,,,,,,,,,,,,,,
IGOJO03276,31-01-23 17.46.48,03-02-23 17.46.48,LXHU4069801,40,L,03-02-23 12.55.12,,,,,,,,,,,,,,,
IGOJO03276,31-01-23 17.46.48,03-02-23 17.46.48,OPLP4424600,40,L,03-02-23 20.46.26,,,,,,,,,,,,,,,
IGOJO03276,31-01-23 17.46.48,03-02-23 17.46.48,ZJRY9479822,40,L,03-02-23 15.07.21,,,,,,,,,,,,,,,
EFS16688-227950-410249,27-01-23 14.41.57,30-01-23 14.41.57,SERJ7144569,40,L,06-02-23 23.02.16,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,XALN8430796,20,E,02-02-23 06.26.49,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,PUPW8443434,20,E,02-02-23 03.37.36,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,XGML8505860,20,E,02-02-23 06.08.11,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,ZOQC8912644,20,E,02-02-23 06.26.49,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,FJMB6565145,20,E,02-02-23 09.16.49,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,XFTL5502562,20,E,02-02-23 06.08.11,,,,,,,,,,,,,,,
EFS33595,31-01-23 18.31.44,03-02-23 18.31.44,MDEI1959609,20,E,02-02-23 14.25.27,,,,,,,,,,,,,,,
IGOJO13819,31-01-23 18.33.52,03-02-23 18.33.52,BWMW8499937,40,L,01-02-23 18.32.37,,,,,,,,,,,,,,,
IGOJO13820,31-01-23 18.35.07,03-02-23 18.35.07,YHAP5909365,40,L,01-02-23 18.30.26,,,,,,,,,,,,,,,
IGOJO13820,31-01-23 18.35.07,03-02-23 18.35.07,NHOB7873646,40,L,01-02-23 18.38.27,,,,,,,,,,,,,,,
IGOJO13820,31-01-23 18.35.07,03-02-23 18.35.07,AQAQ4874317,40,L,02-02-23 10.30.30,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,ZJLO8096812,40,L,05-02-23 07.49.07,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,HKDZ0039855,40,L,05-02-23 05.30.52,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,ZQHF6513911,40,L,06-02-23 02.19.56,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,GOLC9106223,40,L,06-02-23 06.23.23,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,DVDU9567257,40,L,05-02-23 06.28.52,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,XRPO6267448,40,L,05-02-23 07.47.11,,,,,,,,,,,,,,,
IGOJO13821,31-01-23 18.36.54,03-02-23 18.36.54,CKHH4473304,40,L,05-02-23 05.00.32,,,,,,,,,,,,,,,
IGOJO13829,31-01-23 19.15.09,03-02-23 19.15.09,IKJP9853208,20,L,01-02-23 20.01.34,,,,,,,,,,,,,,,
IGOJO13829,31-01-23 19.15.09,03-02-23 19.15.09,DITM2812513,20,L,01-02-23 19.47.19,,,,,,,,,,,,,,,
EFS33833,05-02-23 16.27.11,08-02-23 16.27.11,ZURX9694036,40,E,05-02-23 17.42.16,,,,,,,,,,,,,,,
EFS33834,05-02-23 16.40.17,08-02-23 16.40.17,IHKQ6426859,40,E,05-02-23 16.28.32,,,,,,,,,,,,,,,
EFS33840,05-02-23 17.42.15,08-02-23 17.42.15,CYSV6702218,40,E,05-02-23 18.29.17,,,,,,,,,,,,,,,
EFS33840,05-02-23 17.42.15,08-02-23 17.42.15,OAOP1828330,40,E,05-02-23 18.29.42,,,,,,,,,,,,,,,
EFS33845,05-02-23 18.05.28,08-02-23 18.05.28,PXMF0014827,40,E,05-02-23 17.42.45,,,,,,,,,,,,,,,
EFS33845,05-02-23 18.05.28,08-02-23 18.05.28,VXGS9072556,40,E,05-02-23 19.22.55,,,,,,,,,,,,,,,
EFS33845,05-02-23 18.05.28,08-02-23 18.05.28,PTDK7937306,40,E,05-02-23 17.42.32,,,,,,,,,,,,,,,
EFS33849,05-02-23 20.18.33,08-02-23 20.18.33,CXBF5063834,20,E,06-02-23 00.57.41,,,,,,,,,,,,,,,
EFS33852,05-02-23 20.53.39,08-02-23 20.53.39,AGLZ4602502,40,E,06-02-23 09.00.11,,,,,,,,,,,,,,,
EFS33852,05-02-23 20.53.39,08-02-23 20.53.39,GSAY0289868,40,E,06-02-23 15.41.42,,,,,,,,,,,,,,,
EFS33854,05-02-23 23.20.13,08-02-23 23.20.13,JNSL0687932,40,E,05-02-23 22.28.03,,,,,,,,,,,,,,,
EFS33856,05-02-23 23.47.19,08-02-23 23.47.19,HULR8943713,40,E,05-02-23 23.40.32,,,,,,,,,,,,,,,
EFS33857,06-02-23 00.04.44,09-02-23 00.04.44,AKTU3503607,20,E,06-02-23 11.25.30,,,,,,,,,,,,,,,
EFS33867,06-02-23 07.36.46,09-02-23 07.36.46,TAAS1990305,20,E,06-02-23 09.13.33,,,,,,,,,,,,,,,
EFS33867,06-02-23 07.36.46,09-02-23 07.36.46,JHVW0654878,20,E,06-02-23 09.10.58,,,,,,,,,,,,,,,
MTZEFS16879,06-02-23 08.17.13,09-02-23 08.17.13,RPAZ7542323,40,E,06-02-23 06.49.11,,,,,,,,,,,,,,,
EFS33585,31-01-23 14.58.39,03-02-23 14.58.39,PREP5989373,40,E,08-02-23 06.25.15,,,,,,,,,,,,,,,
MTZEFS16871,06-02-23 00.45.52,09-02-23 00.45.52,MSEE9714426,40,E,05-02-23 23.16.57,,,,,,,,,,,,,,,
MTZEFS16873,06-02-23 01.35.27,09-02-23 01.35.27,PUHO9701844,40,E,06-02-23 00.06.33,,,,,,,,,,,,,,,
EFS16876,06-02-23 05.09.47,09-02-23 05.09.47,NIGV2608572,40,E,06-02-23 03.41.27,,,,,,,,,,,,,,,
EFS33884,06-02-23 19.42.52,09-02-23 19.42.52,NYSS0266794,40,E,07-02-23 10.29.38,,,,,,,,,,,,,,,
IGOJO14000,06-02-23 19.50.29,09-02-23 19.50.29,XPQQ4383801,40,L,10-02-23 02.12.32,,,,,,,,,,,,,,,
IGOJO14000,06-02-23 19.50.29,09-02-23 19.50.29,TGBQ5615702,40,L,10-02-23 02.15.45,,,,,,,,,,,,,,,
IGOJO14000,06-02-23 19.50.29,09-02-23 19.50.29,FYHH0397269,40,L,08-02-23 11.17.21,,,,,,,,,,,,,,,
EXP34342-123937,06-02-23 19.50.56,06-02-23 19.50.56,ZONA7497392,40,L,08-02-23 10.32.51,,,,,,,,,,,,,,,
EXP34342-123937,06-02-23 19.50.56,06-02-23 19.50.56,WEZS1788249,20,L,08-02-23 10.42.05,,,,,,,,,,,,,,,
EXP34314-123886,06-02-23 19.54.38,06-02-23 19.54.38,YWWI6627224,20,L,09-02-23 16.38.48,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,HNEG6677979,20,L,06-02-23 22.44.32,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,GVPE8331598,20,L,07-02-23 00.32.35,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,GFUZ4152084,20,L,07-02-23 03.11.02,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,TMDH8168713,20,L,07-02-23 00.28.20,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,HKBB0356876,20,L,07-02-23 01.26.08,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,IJUB3848111,20,L,07-02-23 02.45.10,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,NEQB5296170,20,L,07-02-23 03.09.27,,,,,,,,,,,,,,,
IGOJO14002,06-02-23 20.12.53,09-02-23 20.12.53,LAPC8054371,20,L,07-02-23 03.10.06,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,WSZG9620023,20,L,09-02-23 21.38.58,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,XTUB1973205,20,L,08-02-23 01.52.42,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,JOKV1159041,20,L,08-02-23 06.07.31,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,JAUS7845911,20,L,08-02-23 07.21.54,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,ZZYN8007513,20,L,09-02-23 21.45.09,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,JZIF5935587,20,L,09-02-23 21.49.07,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,CFAT2151207,20,L,08-02-23 04.02.09,,,,,,,,,,,,,,,
IGOJO14003,06-02-23 20.14.30,09-02-23 20.14.30,ITKU1347953,20,L,07-02-23 01.03.36,,,,,,,,,,,,,,,
MTZEFS16884,06-02-23 20.39.29,09-02-23 20.39.29,YVDD3996062,40,E,06-02-23 19.10.40,,,,,,,,,,,,,,,
EFS33888,06-02-23 21.31.31,09-02-23 21.31.31,OBLD7946450,40,E,06-02-23 22.38.16,,,,,,,,,,,,,,,
IGOJO13832,31-01-23 20.16.44,03-02-23 20.16.44,XPUY5509766,20,L,02-02-23 02.29.32,,,,,,,,,,,,,,,
IGOJO13832,31-01-23 20.16.44,03-02-23 20.16.44,ZJTI7075275,20,L,02-02-23 05.59.49,,,,,,,,,,,,,,,
IGOJO13832,31-01-23 20.16.44,03-02-23 20.16.44,EKUR3576563,20,L,02-02-23 02.52.40,,,,,,,,,,,,,,,
IGOJO13832,31-01-23 20.16.44,03-02-23 20.16.44,WJTA8012805,20,L,02-02-23 04.40.30,,,,,,,,,,,,,,,
EFS33870,06-02-23 10.45.44,09-02-23 10.45.44,JMMA2041047,20,E,06-02-23 11.26.39,,,,,,,,,,,,,,,
EFS16781-228826-406424,31-01-23 18.43.40,03-02-23 18.43.40,ATRW6310872,40,L,06-02-23 12.57.24,,,,,,,,,,,,,,,
IGOJO13967,06-02-23 13.36.37,09-02-23 13.36.37,FHMM5882325,40,L,06-02-23 14.42.58,,,,,,,,,,,,,,,
IGOJO13969,06-02-23 14.11.26,09-02-23 14.11.26,GDXX7601730,20,L,06-02-23 22.56.36,,,,,,,,,,,,,,,
IGOJO13969,06-02-23 14.11.26,09-02-23 14.11.26,XKRO8476846,20,L,07-02-23 22.09.15,,,,,,,,,,,,,,,
ALO17814-124013-415674,01-02-23 04.27.03,04-02-23 04.27.03,IQXM9881397,40,L,06-02-23 13.22.50,,,,,,,,,,,,,,,
IGOJO13975,06-02-23 14.53.33,09-02-23 14.53.33,EGEA0390543,40,L,07-02-23 03.10.46,,,,,,,,,,,,,,,
IGOJO13975,06-02-23 14.53.33,09-02-23 14.53.33,QCTG8026364,40,L,07-02-23 05.44.19,,,,,,,,,,,,,,,
IGOJO13975,06-02-23 14.53.33,09-02-23 14.53.33,NNYK0500673,40,L,07-02-23 05.51.19,,,,,,,,,,,,,,,
IGOJO13975,06-02-23 14.53.33,09-02-23 14.53.33,HFGB2245847,40,L,07-02-23 06.01.37,,,,,,,,,,,,,,,
IGOJO13975,06-02-23 14.53.33,09-02-23 14.53.33,QLUH7014179,40,L,07-02-23 05.53.24,,,,,,,,,,,,,,,
IGOJO13976,06-02-23 14.59.02,09-02-23 14.59.02,OJFP3676408,40,L,07-02-23 05.51.01,,,,,,,,,,,,,,,
IGOJO13977,06-02-23 15.02.53,09-02-23 15.02.53,MTTI8580974,40,L,07-02-23 06.31.20,,,,,,,,,,,,,,,
IGOJO13977,06-02-23 15.02.53,09-02-23 15.02.53,MNRZ6948365,40,L,07-02-23 06.01.53,,,,,,,,,,,,,,,
EFS16789-228959-405747,01-02-23 02.50.27,04-02-23 02.50.27,NMKN5384205,40,L,06-02-23 22.59.28,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,JPNI4873801,20,L,08-02-23 09.49.25,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,HKCM1431027,20,L,08-02-23 09.45.16,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,WAFO7729777,20,L,08-02-23 09.50.18,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,TPBL2636812,20,L,08-02-23 09.51.51,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,HMFI8903039,20,L,08-02-23 09.51.02,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,SQYL6905424,20,L,08-02-23 09.49.16,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,KSCW1396969,20,L,08-02-23 09.51.20,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,CIVC8853716,20,L,08-02-23 09.50.52,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,FTCF5932616,20,L,08-02-23 09.49.40,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,SBAU3868878,20,L,08-02-23 09.50.43,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,CEXB6594168,20,L,08-02-23 09.49.50,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,YJBI5910549,20,L,08-02-23 09.48.51,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,QRUG9012980,20,L,08-02-23 09.55.15,,,,,,,,,,,,,,,
EXP33875-122916,06-02-23 15.28.56,06-02-23 15.28.56,UALY3556198,20,L,08-02-23 09.49.08,,,,,,,,,,,,,,,
EXP34339-123934,06-02-23 15.49.24,06-02-23 15.49.24,QZOB8752769,40,L,08-02-23 10.58.30,,,,,,,,,,,,,,,
EXP34315-123887,06-02-23 16.35.31,06-02-23 16.35.31,JBEO4193942,40,L,08-02-23 09.58.44,,,,,,,,,,,,,,,
EXP34310-123882,06-02-23 16.50.19,06-02-23 16.50.19,KIBD4562971,40,L,08-02-23 10.33.30,,,,,,,,,,,,,,,
EXP34310-123882,06-02-23 16.50.19,06-02-23 16.50.19,WZGV3533654,40,L,08-02-23 10.33.21,,,,,,,,,,,,,,,
EXP34310-123882,06-02-23 16.50.19,06-02-23 16.50.19,QXTI2547312,40,L,08-02-23 10.35.02,,,,,,,,,,,,,,,
EXP34310-123882,06-02-23 16.50.19,06-02-23 16.50.19,JWPM1569516,40,L,08-02-23 10.38.39,,,,,,,,,,,,,,,
ALO17784-124042-415266,31-01-23 03.26.20,03-02-23 03.26.20,SAIG5649592,20,L,09-02-23 16.03.33,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,IINI5336511,20,L,08-02-23 10.37.04,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,TJQI0955136,20,L,08-02-23 10.40.37,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,COZI3522893,20,L,08-02-23 10.35.57,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,KEZB2007568,20,L,08-02-23 10.44.02,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,RSTI1973168,20,L,08-02-23 10.36.46,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,LHLI6912336,20,L,08-02-23 10.34.35,,,,,,,,,,,,,,,
EXP34237-123672,06-02-23 17.57.10,06-02-23 17.57.10,PPZS4731075,20,L,08-02-23 10.36.35,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,UAXT8115050,40,L,04-02-23 11.36.59,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,AZXO7419655,40,L,05-02-23 00.15.33,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,NECU2549049,40,L,04-02-23 14.25.34,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,DLFP9367226,40,L,05-02-23 02.18.36,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,CKMF3264917,40,L,04-02-23 12.45.58,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,LQQQ4236832,40,L,05-02-23 02.19.18,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,EZRR0880497,40,L,04-02-23 12.44.58,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,JFRB5677025,40,L,04-02-23 21.12.07,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,STLU0086349,40,L,04-02-23 23.10.18,,,,,,,,,,,,,,,
IGOJO03274,31-01-23 17.36.21,03-02-23 17.36.21,RBJQ5674395,40,L,04-02-23 20.57.22,,,,,,,,,,,,,,,
